step,trans_type,amount,origin_id,dest_id,is_fraud
9,CASH_OUT,335985.69,0fce03a81a54,51900c973758,0
9,CASH_OUT,448285.7,175f14d215c2,c1d9241873e8,0
9,CASH_OUT,181571.16,6b5cda49e40a,07f56d332029,0
9,CASH_OUT,114877.91,398b74b35cc6,3f763f91687b,0
9,CASH_OUT,8644.11,d4c726f5859a,1182f1b41d07,0
9,CASH_OUT,68783.26,c826ad19a437,63d99e6a825c,0
9,CASH_OUT,109055.29,a14ab02bebc4,f4f307d78616,0
9,CASH_OUT,59230.2,5d00b34cf66b,aab23cdeb676,0
9,CASH_OUT,372869.54,94c45fabecc8,74b01f925b58,0
9,CASH_OUT,21549.94,a59f9268eba4,25362ffbf192,0
9,CASH_OUT,113998.86,e73621eed424,0672317c1429,0
9,PAYMENT,20912.14,57c3b74a9ad1,797bfbcd607b,0
9,PAYMENT,43539.52,9ba8e4aea815,f8d4c66bc90b,0
9,PAYMENT,5699.57,10a61902a926,ced804cdaed2,0
9,DEBIT,5368.57,e2bab81e4633,e7475ca40d5b,0
9,PAYMENT,23918.72,92f1c6af41b8,77348256a73e,0
9,CASH_OUT,43563.21,7d94abd03a29,edba15ece5d9,0
9,CASH_OUT,417887.35,891e9f4acdd8,c3e0a82fe745,0
9,TRANSFER,1670959.14,2f6c6241f554,150dcff0a3fc,0
9,PAYMENT,12672.22,6e878f347855,39d6a131966f,0
9,CASH_IN,113272.25,3911ec660980,bd9517167d11,0
9,CASH_OUT,428207.06,0aa11c72104d,03b171b1cd72,0
9,CASH_IN,68926.83,998745b97e12,a24edb561ef2,0
9,CASH_IN,406396.21,7d2f224b5e15,ba54977cd6ee,0
9,PAYMENT,5608.02,04066209534d,0be2995eeeec,0
9,PAYMENT,12463.96,a9922d82f3ef,ac4ee67221a9,0
9,CASH_IN,85372.06,efeafa37ebc8,77d8a70c17a5,0
9,PAYMENT,18072.8,35e5ce5c0358,0d6d37cde09a,0
9,PAYMENT,15738.07,cbf054995ee8,e280328e87eb,0
9,PAYMENT,12391.67,76d0418e9daa,8a1c1e33a128,0
9,PAYMENT,10078.08,4e79e507ad41,ed87e44f2408,0
9,PAYMENT,3679.0,a9f65dc3be1d,c1433e26f20d,0
9,CASH_IN,128419.61,fd7a292ac5f3,00f8e2271079,0
9,PAYMENT,5385.35,36b71875fe76,2c62565e54e0,0
9,PAYMENT,2685.79,fdb93c9c0c13,d55eeedb7d04,0
9,PAYMENT,8003.1,c9c9e697535f,e339af3578c3,0
9,PAYMENT,34194.44,7f5250727d41,3c7db763b5fc,0
9,PAYMENT,29596.56,0f156fd3e9ff,dfe3369a08ac,0
9,PAYMENT,6642.84,1a21015c10d0,f909caed927a,0
9,PAYMENT,3670.0,a680dc057042,ac00b12d942d,0
9,PAYMENT,11037.75,ea08f7632259,3704216bb92e,0
9,PAYMENT,2132.9,54b4424946de,a99a893ff89b,0
9,PAYMENT,8381.17,11e673089b30,34daba2f80b4,0
9,PAYMENT,15265.62,dc736ee1bbc5,e77d4920b031,0
9,PAYMENT,8898.2,069754c7c159,3fe55fc09761,0
9,PAYMENT,3724.73,5e80e63a1d28,c976465fdebd,0
9,PAYMENT,15498.79,2e16214d28ea,d452a4e463ca,0
9,PAYMENT,2286.49,5fc1611f0054,c455039bcc56,0
9,PAYMENT,9608.68,d4b48fe2f55d,ccc11847d71a,0
9,PAYMENT,2034.87,f457b30f706e,373e718f00ba,0
9,PAYMENT,5458.27,9acca7a21f2b,119d167b0a74,0
9,PAYMENT,3413.74,04c75009af4f,45730351a6b2,0
9,PAYMENT,3383.91,86469b75cfa2,47cffa894b68,0
9,PAYMENT,4096.84,2b359197aa31,fcf729321722,0
9,CASH_OUT,103493.51,bcbe76a80f5f,d9c72f33f2f4,0
9,CASH_OUT,311644.32,384f556ce06f,8b013b37047c,0
9,CASH_OUT,150604.25,848fea007797,93dff792b662,0
9,TRANSFER,1075579.16,c7cb61056722,73005d6377fd,0
9,TRANSFER,1005891.69,6f8d9df89cb2,ee4d8f974864,0
9,TRANSFER,1223407.25,fb8ec8d2b193,573566f20c4b,0
9,TRANSFER,60307.76,26e191beb6d8,426ccb96a9e4,0
9,TRANSFER,517277.81,524cfaec94b3,2e56af5c412b,0
9,TRANSFER,133015.19,1ed4089ff0a8,e138d35769e8,0
9,TRANSFER,295278.54,d70e08a022e1,4109e36ca912,0
9,TRANSFER,1235727.46,3d6c49c72ad8,2283416275be,0
9,TRANSFER,52157.43,eec74e4eb205,6250873745b2,0
9,PAYMENT,31901.58,6863a23546b5,4e702d655c96,0
9,PAYMENT,991.3,78d0ce7759b5,6a88ce2484d9,0
9,PAYMENT,15234.76,f52d08f76287,81af15c4954f,0
9,PAYMENT,7415.77,31f01b121a2d,a1773db61913,0
9,CASH_OUT,144808.63,4c6fd88407b8,b0f268d85aa3,0
9,CASH_OUT,35564.06,6a49bfcd9683,1813a06aad0d,0
9,CASH_IN,137218.3,30b99bd9af8d,5c5465cebe5a,0
9,CASH_OUT,579174.71,b2c461ea65ae,9091476c3614,0
9,CASH_OUT,149855.89,3d86bc1cc549,de279709c78d,0
9,CASH_OUT,301513.6,594e5fb6b8bf,fc67a9063a56,0
9,PAYMENT,12094.84,c228f5404ac0,a7968ad96488,0
9,PAYMENT,3767.97,4fa6dfe9ac11,3b1a96ffc9b6,0
9,CASH_OUT,174345.76,09456ea91586,b17223979f70,0
9,CASH_IN,190014.2,cdefc56fcbbd,16c6a2901460,0
9,CASH_OUT,100822.54,dfa96eac29fc,89d4884a087c,0
9,CASH_OUT,462472.72,c56b247e7a13,26c397033e12,0
9,CASH_OUT,294877.73,7f31180dea30,fb7e2ea53ff1,0
9,PAYMENT,14406.94,56fc456203f9,f35bd17df559,0
9,PAYMENT,12480.51,34d1376dda9a,72d5c8ba6690,0
9,CASH_OUT,353378.36,04a1e9d7eaf8,24e48344c5e6,0
9,DEBIT,3319.75,3f28d119f967,a273fbc98e99,0
9,TRANSFER,623617.12,9f97bd766347,34f762b8220e,0
9,CASH_OUT,115363.47,62857b7d3cae,d1d64e2ff6ac,0
9,CASH_OUT,362785.56,d56a03f33280,c2f001dced50,0
9,CASH_OUT,69420.06,1c7aa375e226,04a4b0965b7b,0
9,PAYMENT,15282.6,d2b8722e697d,bbdc9924850d,0
9,PAYMENT,18143.63,7379f76e71c7,c27a85d8eb73,0
9,PAYMENT,44169.47,e28da98545f0,830d957fad30,0
9,TRANSFER,614946.8,6ee11b5abfd8,e2bc90d00bd0,0
9,CASH_OUT,234852.93,904759b2a442,43538a6e6bbf,0
9,PAYMENT,3286.69,5bad93580708,767440d82daf,0
9,CASH_IN,50348.68,02f0c60af4b6,911a6fcd9c93,0
9,CASH_OUT,276403.0,d05afe80cf17,0c4f00823799,0
9,TRANSFER,1583459.05,fc53bfb720e3,fff98310ccfd,0
9,CASH_IN,79106.41,6b6de723c22e,ff47d34db33c,0
9,PAYMENT,7822.63,75fd332e0010,0f3d8f3d3e15,0
9,PAYMENT,15236.19,f8a71d10d18b,24fa67a7cc1e,0
9,CASH_OUT,202954.51,063eb90d82db,deebdd5f93a1,0
9,CASH_IN,129174.02,6216f4fab24a,7d9ff3ea120f,0
9,CASH_OUT,422814.15,2e976484ab90,664829c0294c,0
9,CASH_OUT,152233.33,2bb80c0751b3,1df0de797f33,0
9,CASH_OUT,221112.79,db76a6277e78,3666a2c62a80,0
9,CASH_OUT,387631.97,eff9dc588367,e688af1f4771,0
9,PAYMENT,441.98,69b7c630ae0f,c3f65be2250c,0
9,CASH_OUT,56861.44,cfb7599ce2bc,5e13b389478b,0
9,CASH_OUT,399699.76,3bed543daaa8,9a64bb36b362,0
9,PAYMENT,2086.29,99f247349f5a,e62d277e4082,0
9,CASH_OUT,73375.29,41cbd88a65d9,22835031991e,0
9,DEBIT,3043.55,f1535ff6dd23,98533683757b,0
9,PAYMENT,8181.26,c0c48fa28d49,649d6ad08535,0
9,PAYMENT,8962.64,49c4046c53bf,5eefe7eddc11,0
9,PAYMENT,10049.35,3c90415bb6b8,0a751a2e6526,0
9,PAYMENT,3626.11,bba4e0cc7012,c07c0f1562dc,0
9,CASH_OUT,32102.71,d4c1e8ddcdca,4706a3a6a6d2,0
9,PAYMENT,37820.0,be835ad40c2e,c5552f345e76,0
9,CASH_OUT,65829.84,6c90e76b79ac,218727f58f9f,0
9,CASH_OUT,119291.65,ec6c70f6400f,ae6cf6ba8661,0
9,CASH_OUT,45781.59,95ef075c034d,718b9b0530d9,0
9,PAYMENT,9349.64,496825826b83,a649db3e1acf,0
9,CASH_OUT,247609.2,b4a8d94d04cc,e8fef5d27a01,0
9,CASH_OUT,115415.13,34ac98e9eaf9,7da52f8b6966,0
9,CASH_OUT,173065.87,ed7cfbe11002,8778843ce8dd,0
9,CASH_OUT,201304.99,91a8af3c09ef,9ed03633f193,0
9,CASH_OUT,242283.73,a4c5cfdbb47a,ccb757d34bbe,0
9,CASH_OUT,35915.88,337f30ebe05c,54439d703793,0
9,CASH_OUT,174113.85,3cd326baa210,a48c73a779bb,0
9,CASH_OUT,141165.57,11023865e022,5b61c5bbe07a,0
9,CASH_OUT,33611.91,741b05cd96da,f68c26b1caca,0
9,CASH_OUT,5210.98,3c3107e362b5,fff98310ccfd,0
9,CASH_OUT,69133.92,31619e279ccb,5fe960883515,0
9,CASH_OUT,178610.62,e4c11614c60b,3ef8397366a3,0
9,CASH_OUT,53193.34,6049386addf9,093339005cd9,0
9,CASH_OUT,26363.27,5121465b1e9e,7ba1d3b080cf,0
9,CASH_OUT,229302.38,d58afd001511,e9fb1baeeab2,0
9,CASH_OUT,69401.73,eefc7d1f02fe,3edb3676cb8e,0
9,CASH_OUT,103334.63,56ef6a279d61,fa6f1b4a2f47,0
9,CASH_OUT,9320.1,452e54d51968,6f0203b7d2e7,0
9,PAYMENT,16329.47,c4351e3d4a87,d14992b4d19d,0
9,PAYMENT,1684.37,9550c19e58bc,2dd8627dfb60,0
9,PAYMENT,9717.5,d336a19d8be7,c571db8cd102,0
9,PAYMENT,1673.05,6091f0c5836d,2ccb785cc146,0
9,PAYMENT,15987.68,544830ad4924,b688eb0bdbd5,0
9,PAYMENT,13635.74,7e8230aaa9f7,7c8f6c51bc20,0
9,PAYMENT,9108.09,81f9de90dd01,4ace3d0afa72,0
9,PAYMENT,19887.62,ec9e35889f8e,9c1882792bd1,0
9,CASH_IN,201586.35,026b7f50cfa0,115cbf68ae24,0
9,CASH_OUT,103438.22,080423f93b7e,65dd9bce6e75,0
9,PAYMENT,17556.98,6dd079ebef62,c1fe5c1453e5,0
9,PAYMENT,1662.81,3065ff65e90c,a57b8c079323,0
9,CASH_OUT,366190.57,d037e5c0c7cc,37385f8bc1ea,0
9,CASH_OUT,176805.55,228afcefc25a,295c4b9c00fd,0
9,PAYMENT,22212.58,2edb72dd9e94,700120ff81e0,0
9,PAYMENT,5938.57,704e6913bd47,ca38b298f1e6,0
9,CASH_OUT,298987.16,af901812a180,b40703eb8f7c,0
9,CASH_OUT,206138.95,e7937560d17c,16d817d1129e,0
9,CASH_OUT,385703.4,c2df51a655c7,30f001f74ae1,0
9,PAYMENT,15298.24,be18cc606d4d,a7ba1d737b2c,0
9,CASH_IN,14001.98,77128acbb035,5bca8acff670,0
9,PAYMENT,24628.81,ce1ef7afe916,a5c60213a41a,0
9,TRANSFER,636337.43,9d2fa61361c5,7de6ae6dd4c4,0
9,PAYMENT,16481.55,4d07c8f05a8c,c64e4997e133,0
9,TRANSFER,1070619.58,9a8742750791,2fd47c24a7c0,0
9,CASH_IN,150869.94,b2bbaf2cc278,78ba0f3494e5,0
9,CASH_OUT,200766.16,d44b1afe5650,107a9eb82a19,0
9,CASH_OUT,85753.95,c3f2f7c0ca7c,e5dbc9d4ddd3,0
9,PAYMENT,26309.27,f6b5af9857f9,15c9443dfab7,0
9,TRANSFER,1948383.17,ad129afa950a,e9387901c6e6,0
9,CASH_IN,111910.62,43479a827c3a,ad32a5800654,0
9,CASH_OUT,389948.07,580e7c546322,0e245d2da716,0
9,CASH_OUT,16546.74,de8a935c7316,bc8a592e662f,0
9,PAYMENT,3133.13,0e6a41eef384,5d68f32947fb,0
9,PAYMENT,20980.37,cd9a3f72e15e,4c4affc2292e,0
9,PAYMENT,7203.28,2c7244c2146f,a181df5bd763,0
9,CASH_OUT,77686.45,db5b55a9d5e1,5961a3427fe7,0
9,CASH_OUT,114511.09,14568de4f14e,c8c3f8da46e8,0
9,PAYMENT,5798.4,e8931b2d773f,7de2b3498881,0
9,CASH_OUT,351254.52,3bb5f0228d9e,0e10c2debe9e,0
9,TRANSFER,2049447.53,244d2dd67090,98116ef4c7ca,0
9,PAYMENT,18203.63,65cc45503952,d16b03d8391c,0
9,PAYMENT,6948.79,f81d71c46364,cdc20c75e937,0
9,PAYMENT,11034.85,a5b4ea62e596,40e5df9b60cf,0
9,PAYMENT,1022.92,d662194467ad,b936a9a51258,0
9,PAYMENT,34561.2,96c240ffc870,1a4cab11d4c6,0
9,PAYMENT,11157.25,dfa4be34c3d9,ad384fe5ecc2,0
9,PAYMENT,14881.2,d7581fd3014b,4d0e824888bb,0
9,PAYMENT,21560.69,7cbc9769447e,6ab6f4fe2064,0
9,PAYMENT,22169.51,2c1513a0c68b,6875cf33353a,0
9,PAYMENT,24427.5,704535f0f25b,10150c70a001,0
9,PAYMENT,10901.75,3e0bb04e28c0,0617eec7691e,0
9,PAYMENT,18382.77,429e483364c8,5a06dfd39463,0
9,PAYMENT,1637.42,b06bb39535be,f9ba0a59413f,0
9,PAYMENT,1506.15,2bce726c0311,86990f928bf8,0
9,PAYMENT,21484.93,b4864185715d,c3c5ca2027bd,0
9,PAYMENT,1624.97,75668731b909,ccdece571fa4,0
9,PAYMENT,2858.69,10d17f4975f5,5f707e88b791,0
9,PAYMENT,1692.75,780aca5a2084,927adc7aa5cb,0
9,PAYMENT,7041.73,a679a4fb2968,e69237270d4f,0
9,CASH_IN,132245.98,a4b58da37763,572554eb9014,0
9,CASH_OUT,496968.56,b00c2c095a25,c8255c0f2879,0
9,CASH_OUT,220110.04,2ec0ad09e0a2,3bbd6c911a4a,0
9,CASH_OUT,16135.09,6c4c6288b923,4701979dd803,0
9,CASH_OUT,277083.52,fdeac42ac87e,399bd208045e,0
9,CASH_OUT,419771.15,3bda690d7049,3a582c7a653f,0
9,CASH_OUT,80483.16,493a423bd759,792aa127d968,0
9,CASH_OUT,246391.25,623603b3bdf6,5dc3861ca464,0
9,CASH_OUT,232084.82,9b6cf466f034,f32125860a73,0
9,CASH_OUT,116760.74,34768783cf50,902d7498f8a4,0
9,CASH_OUT,348199.74,81505aa6f8be,6a2f9b9d4e66,0
9,CASH_OUT,21728.52,657b430f965c,b249c1eb002f,0
9,CASH_OUT,224481.19,1c8c9862365b,0bad2db59041,0
9,CASH_OUT,50003.01,9c38568ccd02,6fc02498b6c6,0
9,CASH_OUT,133547.14,b9a953465055,5bc71c509055,0
9,CASH_OUT,51266.81,9dcac0ccc72c,2a9d6ad351ff,0
9,CASH_OUT,103191.98,1d0b077d37d3,76e8264b66aa,0
9,CASH_OUT,162313.93,4c3e66b2dbb2,7764f5af5860,0
9,CASH_OUT,93935.57,c8b86d3a8b11,d09cedf1aecd,0
9,CASH_OUT,161008.19,56239fc268e1,2462c9430580,0
9,CASH_OUT,112358.92,f06b2307db7c,a05ca1a63a0b,0
9,PAYMENT,6406.81,7800365425cf,43e7ca3687d2,0
9,CASH_OUT,220954.76,76ec508b73bf,120b5a4b6aaf,0
9,PAYMENT,1156.26,4aac9619205a,182e1b4aaf8f,0
9,CASH_IN,24616.8,629015d32cee,ee2f58ecd99b,0
9,CASH_OUT,182110.37,da95e985d870,5d6c80c204e2,0
9,TRANSFER,264293.29,bde836b3ce17,415524a132b2,0
9,PAYMENT,1756.97,beb353421566,c334d5fe55f4,0
9,PAYMENT,11420.8,30eaa9ab797f,b718e6d98bbc,0
9,PAYMENT,8390.99,edea7a7a2aeb,4c698da7a75e,0
9,CASH_OUT,266471.04,071ecfc41496,b6e033287acd,0
9,PAYMENT,25375.49,3648abbb5fa9,e056533f9645,0
9,PAYMENT,14150.89,a0c7fac8bfc6,0dedca8e81d9,0
9,CASH_IN,105017.2,06147b91b0bc,d825d5610622,0
9,TRANSFER,2185267.17,3ea491921fcd,6ace81950f68,0
9,PAYMENT,18214.38,e3cb44ed8fae,7cdbad10bbc3,0
9,CASH_OUT,186900.74,420366dfc68a,f53026c2f635,0
9,CASH_OUT,218564.92,0e1bd0088c55,266919444094,0
9,CASH_OUT,342550.58,8fd2d1b03f36,40fa516e8ec3,0
9,PAYMENT,14048.79,3e21149798ab,a1ecf2e5ee7c,0
9,TRANSFER,1370976.69,68669e933a4f,711d1ab3307a,0
9,PAYMENT,9383.98,ef38ae430d79,059aa349390e,0
9,PAYMENT,3661.44,7b094ed68652,caa61a94ddb0,0
9,PAYMENT,28643.17,80bda4abdd65,d85ed0815d5c,0
9,PAYMENT,24041.52,f6cf125cfe71,6736467be402,0
9,PAYMENT,43731.74,5429915a4856,2ea0cda589b8,0
9,PAYMENT,15834.64,8589ec87672b,e86467cd7814,0
9,CASH_OUT,39255.07,f3ceb0b5b11b,b89a79383259,0
9,PAYMENT,1697.59,8d6095f23836,b3914b970dcc,0
9,CASH_OUT,560736.1,16b85de1c16a,b3a93e997446,0
9,CASH_IN,77396.33,9d2b4b340d49,5af698fa05b5,0
9,PAYMENT,8055.93,72dfada1b428,d7191ebea10f,0
9,PAYMENT,26158.75,a5076ad7e3b3,3b3733bf4062,0
9,PAYMENT,3180.14,739c296a3fc6,991293104090,0
9,CASH_OUT,317767.47,9ee19867d1b6,99d9820208c1,0
9,CASH_OUT,158718.48,038ca947ccd2,5c30afbab021,0
9,CASH_OUT,440232.5,bbb77daebfce,266919444094,0
9,CASH_IN,252775.95,eb2e0f7d9c51,266d988be2b1,0
9,PAYMENT,15316.49,4c9c35f08bc3,5e41f568a1eb,0
9,PAYMENT,4628.86,b7a198d90640,d9a02faaefb8,0
9,CASH_OUT,60879.58,b0f3ca234a77,175bc6bba837,0
9,TRANSFER,804397.14,862899fcb833,d3d7d77498c3,0
9,CASH_IN,252658.63,bc32498fa980,36bfb80ca91b,0
9,CASH_OUT,521952.24,9860c7ac4420,009c63d14c4c,0
9,CASH_IN,132088.96,d06115fe8599,015e9fbb6fa1,0
9,CASH_OUT,265333.41,9391ef52d199,2491a8304d4e,0
9,TRANSFER,614358.22,40509a55a8cf,35a6bba3a7cb,0
9,CASH_OUT,231015.65,252025138721,72993341f91b,0
9,CASH_OUT,176882.58,6fb0baa762a0,4963f7fc9046,0
9,CASH_OUT,82326.74,fa86e27121f0,829dbcee01ba,0
9,PAYMENT,23307.74,946c88815408,97c9204d8b6d,0
9,PAYMENT,15684.6,f512be68b1fa,fa20157fa1b1,0
9,CASH_OUT,129706.27,88882dff19ba,5e96876cd89b,0
9,CASH_IN,376356.75,a166d8c167a6,f031bdfab7aa,0
9,CASH_OUT,65270.5,793cd81b4523,a8a7342a432f,0
9,CASH_OUT,300043.05,24b24cc68496,9a1507000754,0
9,CASH_IN,113620.77,da1375762f06,e274ac852b30,0
9,CASH_OUT,197506.21,7266fc5b4088,7e9652bb7c19,0
9,CASH_IN,58586.48,55ae9422f1ab,d8394a8babc6,0
9,PAYMENT,3344.06,39fc3f636a85,301234865461,0
9,PAYMENT,12729.64,9b937f50ff3c,a9713840b749,0
9,PAYMENT,4477.62,b43004ffa09a,f071235294e0,0
9,PAYMENT,42430.89,02b707258bb6,7c98738c0282,0
9,TRANSFER,3253810.16,215f531a31e9,256bc3ccfc79,0
9,TRANSFER,470640.21,05bb8d0a0e73,d56936d8765f,0
9,TRANSFER,1179204.48,8fc51029d09a,0fb73a547ee6,0
9,TRANSFER,2161985.74,7f1557314288,570f098cd56a,0
9,TRANSFER,1419507.92,833be0e9f65f,ea4ecb22b193,0
9,TRANSFER,540601.61,dc683983ce07,294013ef9625,0
9,TRANSFER,745636.01,40501c235d61,28f02cb69266,0
9,TRANSFER,588957.3,b6ea13a0122f,f90b9460d82e,0
9,TRANSFER,469624.46,164caaa2c2d5,f1e141940bba,0
9,TRANSFER,164114.95,f8df3789e8ea,a151b8b01bf4,0
9,TRANSFER,747413.54,aeca9c7b91dc,57e4914bc358,0
9,TRANSFER,45616.63,825a405b0fde,680206c358fb,0
9,TRANSFER,307815.58,5bc9ac1c6c23,1bba0b84e851,0
9,PAYMENT,14384.87,01b64be0939b,620791fe9746,0
9,PAYMENT,16996.73,e18a20a61e3e,6c95de99c32f,0
9,PAYMENT,3040.43,2d1a35f74597,17fa9730384a,0
9,PAYMENT,6703.11,2c31cfc5a346,957b659e9e08,0
9,PAYMENT,30188.58,cce5d630a1e4,25d9d26d93b1,0
9,PAYMENT,4637.36,f559ca199c26,27aea9d7df1b,0
9,PAYMENT,9055.44,f2da9873a09a,228506b52852,0
9,PAYMENT,8938.67,f62552420dfe,9f70281a95e6,0
9,PAYMENT,16944.71,3cc08b842712,19cb03784fb7,0
9,PAYMENT,2707.42,8665faafd8b1,dbcab6469081,0
9,PAYMENT,12194.83,7ed58844e474,b51446444d9a,0
9,PAYMENT,15547.43,d6bb38b8507a,0cae6bce6b93,0
9,PAYMENT,4585.83,79b82448068f,024e6b24b382,0
9,PAYMENT,11165.94,3e49c1084f72,131e50adfb82,0
9,PAYMENT,8011.39,33fbb0bf7889,d44f06a12110,0
9,PAYMENT,14511.39,1b4520983ab7,53450f975742,0
9,CASH_IN,183549.77,8fb7731c8659,2accadb40cd7,0
9,CASH_OUT,142246.49,83c55838501f,887487cb2616,0
9,CASH_IN,86802.66,663309f92b7c,64b1254cadbc,0
9,CASH_IN,469893.88,fdd00774cab1,5120d7cb163f,0
9,PAYMENT,35668.34,064040d88f94,a155ff22b212,0
9,CASH_OUT,11847.01,6eea708a11c9,f4cdda9f1276,0
9,CASH_OUT,317620.69,3706bc18bcc3,5bba892a7efa,0
9,CASH_OUT,65170.48,82dcba9d587d,4fa18aba32fc,0
9,CASH_OUT,226019.62,338e703dd091,7aed8a0711ae,0
9,PAYMENT,23216.31,3b7aacf4fc9a,7399e4d027a8,0
9,CASH_OUT,281231.59,f2bea85ae8c7,3e0d3447daec,0
9,CASH_OUT,90763.8,b400dc403891,39c2dac5e863,0
9,PAYMENT,7268.44,72628aa05805,7ecfb4bb4dea,0
9,CASH_OUT,111931.67,0dba8cb5f1b0,b68e9b55c3e6,0
9,PAYMENT,2201.3,7ffe9f4ad3b6,d51fb750d005,0
9,PAYMENT,14332.63,f713ed8873e8,39e95fc809e6,0
9,PAYMENT,2255.57,a7bd4da8ae8f,a0afeadee956,0
9,PAYMENT,46042.97,d157cb5f6ca9,9792c808a107,0
9,PAYMENT,14883.86,69a601fc1f27,a27727f827cf,0
9,CASH_IN,357261.03,0eb1ef0c8ba6,76e4571e9230,0
9,CASH_IN,63986.72,363e7f9e8019,9fdf05250ff5,0
9,CASH_IN,178654.73,b59b5425cf6b,c63c40af9a45,0
9,PAYMENT,15049.99,c1516d91c8bb,757c704ab511,0
9,DEBIT,1787.45,9162a304d713,90aa2719d337,0
9,CASH_OUT,223824.8,ae93ec1f3618,9842a98d8d83,0
9,CASH_OUT,159270.87,d31e40913515,c471fd03f352,0
9,CASH_OUT,13403.16,1aeaf895efe9,c202d1648240,0
9,PAYMENT,5074.93,65120d20e9e0,94837f6d1369,0
9,PAYMENT,3883.67,6f2bc5097699,ea8476fe113e,0
9,CASH_OUT,142512.36,4d2ad77f92e9,8948d627b895,0
9,PAYMENT,6020.18,291f802154fe,b11a858f906a,0
9,PAYMENT,22638.18,a78e8b31d410,9552076bfa32,0
9,CASH_IN,3296.34,7ef4963a3752,64de75ad67f4,0
9,PAYMENT,20327.4,53190625d0fd,e89d83ac7ae9,0
9,PAYMENT,21885.88,8c52732fff60,257344d21679,0
9,PAYMENT,3901.42,4538ca0fc80b,016ca4f03735,0
9,PAYMENT,21223.66,8010a412939e,35b507663568,0
9,CASH_OUT,202917.98,142895081c0e,94be383a9c00,0
9,PAYMENT,8989.25,449c5383cf5f,ff7135038087,0
9,PAYMENT,22892.54,31e3b3ca5870,0262c547bde8,0
9,CASH_OUT,250803.65,1550a98a232d,c4dd886d50c0,0
9,PAYMENT,31641.72,f3c40490227a,e2ff82dbcba2,0
9,PAYMENT,5750.58,1d51e34772a7,297ab159884e,0
9,PAYMENT,22665.09,efb88ea67ddb,245f83930881,0
9,TRANSFER,2271646.94,3c713be726ef,8c1345484c47,0
9,PAYMENT,35103.67,72dbc63bb86f,02cce92ca86f,0
9,CASH_OUT,497254.64,086d9214ed16,076cbb37b474,0
9,CASH_OUT,278701.33,7b26ed4f7672,673e010934c9,0
9,CASH_OUT,68776.67,4dd83a509098,157f1b425521,0
9,TRANSFER,694306.66,1f61353a1d88,6f99d346d954,0
9,CASH_IN,184933.02,076e4b51a963,cc4b4323d218,0
9,CASH_OUT,36644.88,6ef660fb07b2,45da26b587a9,0
9,CASH_OUT,683023.96,62f953efcffa,7c1cee6edc52,0
9,CASH_OUT,75138.25,b2726f0ccdb9,029fdb7fb18c,0
9,CASH_OUT,25341.34,619f3b0cf321,203a393761a3,0
9,PAYMENT,13178.56,e846adc25fea,e4d1454d116f,0
9,CASH_IN,136077.62,40e8b919b8fd,bbad5424b583,0
9,TRANSFER,376597.17,18710a0b3583,119d6405a1dd,0
9,CASH_IN,18224.6,5921348260d3,2386a66f17e6,0
9,CASH_OUT,196239.54,6e4bb52e5f48,eed98ff12eda,0
9,CASH_OUT,56326.85,bea209135714,1b205d120b20,0
9,PAYMENT,5229.27,5ea0b4e1c8fe,90f5e4396931,0
9,PAYMENT,17014.54,19ade258cf70,216a1a17feb5,0
9,PAYMENT,15102.08,0cddceb28dd2,2d73f6a2c443,0
9,CASH_OUT,153869.3,448d307dd38c,61bce51ca8c0,0
9,TRANSFER,1590357.15,34dc4e452efb,2662a3c9043c,0
9,CASH_IN,220495.13,f63a5f31e71b,9daf38a25721,0
9,PAYMENT,14960.68,a07b249635f3,8c9294a9cd14,0
9,PAYMENT,6606.85,f2d08f9ff41c,ecef331d982a,0
9,CASH_OUT,69336.64,a1790b8eb171,6a0652848ccf,0
9,PAYMENT,3118.04,b0062a369db3,7917671e980e,0
9,PAYMENT,4674.54,cdb79efefee0,8e85a78d3027,0
9,PAYMENT,9764.55,3b01597ff305,263c15a1888b,0
9,PAYMENT,6004.27,9338ddb725f8,4f2cd634902c,0
9,CASH_OUT,135991.46,1f6c28355817,47397de4c72a,0
9,PAYMENT,14376.52,60e63cffd652,68d8e9d88ac6,0
9,CASH_OUT,256427.17,0be6d296b3c9,05395d69fd40,0
9,CASH_OUT,98277.11,0270d1ad68d4,e3007fec4d5c,0
9,PAYMENT,15543.92,00e25246b59f,465a6ac31634,0
9,PAYMENT,10350.1,520ce218039f,c80bee1dae24,0
9,PAYMENT,7899.89,af0cbc69db6c,6c515e246937,0
9,CASH_IN,314664.94,0efef5fb08f2,248d9278c2cb,0
9,CASH_OUT,228302.65,48f365c3af41,eab0f37a0331,0
9,PAYMENT,5065.0,e192e6938678,2e0ef6531bcf,0
9,PAYMENT,1944.53,13b965dfb668,84cc9c7d8b75,0
9,CASH_OUT,12240.34,8e279ca7ab41,e35adbd15509,0
9,PAYMENT,19917.86,8deb49ba0ae4,2c694ce25821,0
9,PAYMENT,17919.58,58178bb49f81,f89c52646f7f,0
9,CASH_OUT,325612.09,d80b806f91bc,d8bd66a810bb,0
9,CASH_OUT,76792.56,b7145faaf1fe,6334cf791ce2,0
9,DEBIT,5566.09,2b31811921fd,b007c82fe4d1,0
9,CASH_OUT,145063.18,7e1fbe169815,d43d9faecd5a,0
9,CASH_OUT,185302.98,d4e6c5e84704,222d41cd730f,0
